Prabhag,Sambhag,Bhag,Anchal,Sankul,Sanch Code,Sanch,Current,Reopen,Total,Support by,A/c Type,Remarks
,,,,,,,,,,,,
P1,N.Purvottar,Uppar Assam-01,Tinsukia,Doomdooma,BHNE0111,Talap,14,14,28,,,
P1,N.Purvottar,Uppar Assam-01,Tinsukia,Doomdooma,BHNE0112,Doomdooma,16,12,28,,,
P1,N.Purvottar,Uppar Assam-01,Tinsukia,Doomdooma,BHNE0113,Kakopathar,19,8,27,,,
P1,N.Purvottar,Uppar Assam-01,Tinsukia,Tinsukia,BHNE0121,Makum,8,16,24,,,
P1,N.Purvottar,Uppar Assam-01,Tinsukia,Tinsukia,BHNE0122,Tinsukia,7,20,27,,,
P1,N.Purvottar,Uppar Assam-01,Tinsukia,Tinsukia,BHNE0123,Bordubi,11,15,26,,,
P1,N.Purvottar,Uppar Assam-01,Tinsukia,Margherita,BHNE0131,Digboi,9,19,28,,,
P1,N.Purvottar,Uppar Assam-01,Tinsukia,Margherita,BHNE0132,Margherita,6,24,30,,,
P1,N.Purvottar,Uppar Assam-01,Tinsukia,Margherita,BHNE0133,Lekhapani,20,6,26,,,
P1,N.Purvottar,Uppar Assam-01,Tinsukia,Sadiya,BHNE0141,Gomtibil,25,0,25,,,
P1,N.Purvottar,Uppar Assam-01,Tinsukia,Sadiya,BHNE0142,Chapakhowa,19,6,25,,,
P1,N.Purvottar,Uppar Assam-01,Tinsukia,Sadiya,BHNE0143,Sunpura,20,5,25,,,
P1,N.Purvottar,Uppar Assam-01,Dibrugarh,Chabua,BHNE0811,Chabua,12,13,25,,,
P1,N.Purvottar,Uppar Assam-01,Dibrugarh,Chabua,BHNE0812,Dikom,22,8,30,,,
P1,N.Purvottar,Uppar Assam-01,Dibrugarh,Chabua,BHNE0813,Balijan,17,13,30,,,
P1,N.Purvottar,Uppar Assam-01,Dibrugarh,Chabua,BHNE0814,Tengakhat,15,14,29,,,
P1,N.Purvottar,Uppar Assam-01,Dibrugarh,Dibrugarh,BHNE0821,Dibrugarh,19,3,22,,,
P1,N.Purvottar,Uppar Assam-01,Dibrugarh,Dibrugarh,BHNE0822,Borboruah,18,12,30,,,
P1,N.Purvottar,Uppar Assam-01,Dibrugarh,Dibrugarh,BHNE0823,Khowang,19,11,30,,,
P1,N.Purvottar,Uppar Assam-01,Dibrugarh,Naharkatia,BHNE0831,Tingkhong,13,14,27,,,
P1,N.Purvottar,Uppar Assam-01,Dibrugarh,Naharkatia,BHNE0832,Naharkatia,8,22,30,,,
P1,N.Purvottar,Uppar Assam-01,Dibrugarh,Naharkatia,BHNE0833,Namrup,14,15,29,,,
P1,N.Purvottar,Uppar Assam-01,Dhemaji,Silapathar,BHNE1411,Sissiborgaon,22,0,22,,,
P1,N.Purvottar,Uppar Assam-01,Dhemaji,Silapathar,BHNE1412,Silapathar,25,1,26,,,
P1,N.Purvottar,Uppar Assam-01,Dhemaji,Silapathar,BHNE1413,Dimow,29,0,29,,,
P1,N.Purvottar,Uppar Assam-01,Dhemaji,Silapathar,BHNE1414,Sisi Tangani,27,0,27,,,
P1,N.Purvottar,Uppar Assam-01,Dhemaji,Jonai,BHNE1421,Jonai,24,0,24,,,
P1,N.Purvottar,Uppar Assam-01,Dhemaji,Jonai,BHNE1422,Leimekuri,29,0,29,,,
P1,N.Purvottar,Uppar Assam-01,Dhemaji,Jonai,BHNE1423,Simenchpori,27,0,27,,,
P1,N.Purvottar,Uppar Assam-01,Dhemaji,Dhemaji,BHNE1431,Dhemaji,26,0,26,,,
P1,N.Purvottar,Uppar Assam-01,Dhemaji,Dhemaji,BHNE1432,Machkhowa,28,0,28,,,
P1,N.Purvottar,Uppar Assam-01,Lakhimpur,Boginodi,BHNE2723,Narayanpur,15,15,30,,,
P1,N.Purvottar,Uppar Assam-01,Lakhimpur,Laluk,BHNE2731,Nowboisa,30,0,30,,,
P1,N.Purvottar,Uppar Assam-01,Lakhimpur,Laluk,BHNE2732,Dalahat,16,9,25,,,
P1,N.Purvottar,Uppar Assam-01,Lakhimpur,Panigaon,BHNE2713,Lilabari(Luit Kaboli),16,10,26,,,
P1,N.Purvottar,Uppar Assam-01,Lakhimpur,Panigaon,BHNE2712,Harmoti(Khoga),9,15,24,,,
P1,N.Purvottar,Uppar Assam-01,Lakhimpur,Panigaon,BHNE2711,Panigaon,27,2,29,,,
P1,N.Purvottar,Uppar Assam-01,Lakhimpur,Boginodi,BHNE2722,Boginadi,18,10,28,,,
P1,N.Purvottar,Uppar Assam-01,Lakhimpur,Boginodi,BHNE2721,Kambong,22,8,30,,,
P1,N.Purvottar,Uppar Assam-02,Sivasagar,Moran,BHNE0611,Moran,19,10,29,,,
P1,N.Purvottar,Uppar Assam-02,Sivasagar,Moran,BHNE0612,Demow,28,2,30,,,
P1,N.Purvottar,Uppar Assam-02,Sivasagar,Moran,BHNE0613,Sepon,25,4,29,,,
P1,N.Purvottar,Uppar Assam-02,Sivasagar,Charaideo,BHNE0631,Sapekhati,22,8,30,,,
P1,N.Purvottar,Uppar Assam-02,Sivasagar,Charaideo,BHNE0632,Sonari,14,16,30,,,
P1,N.Purvottar,Uppar Assam-02,Sivasagar,Charaideo,BHNE0633,Mathurapur,16,13,29,,,
P1,N.Purvottar,Uppar Assam-02,Sivasagar,Nazira,BHNE0641,Santak,22,8,30,,,
P1,N.Purvottar,Uppar Assam-02,Sivasagar,Nazira,BHNE0642,Amguri,23,7,30,,,
P1,N.Purvottar,Uppar Assam-02,Sivasagar,Nazira,BHNE0644,Namti,29,1,30,,,
P1,N.Purvottar,Uppar Assam-02,Jorhat,Mariani,BHNE1611,Titabar,30,0,30,,,
P1,N.Purvottar,Uppar Assam-02,Jorhat,Mariani,BHNE1612,Mariani,28,0,28,,,
P1,N.Purvottar,Uppar Assam-02,Jorhat,Mariani,BHNE1613,Nokachari,29,0,29,,,
P1,N.Purvottar,Uppar Assam-02,Jorhat,Mariani,BHNE1614,Cinamara,27,0,27,,,
P1,N.Purvottar,Uppar Assam-02,Jorhat,Jorhat,BHNE1622,Roroya,26,3,29,,,
P1,N.Purvottar,Uppar Assam-02,Jorhat,Jorhat,BHNE1621,Dekorgora,30,0,30,,,
P1,N.Purvottar,Uppar Assam-02,Jorhat,Teok,BHNE1641,Teok,25,0,25,,,
P1,N.Purvottar,Uppar Assam-02,Jorhat,Teok,BHNE1642,Kakajan,25,2,27,,,
P1,N.Purvottar,Uppar Assam-02,Jorhat,Teok,BHNE1643,Hansora,24,1,25,,,
P1,N.Purvottar,Uppar Assam-02,Majuli,Majuli,BHNE2011,Nayabazer,22,0,22,,,
P1,N.Purvottar,Uppar Assam-02,Majuli,Majuli,BHNE2012,Gormurh,24,0,24,,,
P1,N.Purvottar,Uppar Assam-02,Majuli,Majuli,BHNE2013,Balichapori,23,0,23,,,
P1,N.Purvottar,Uppar Assam-02,Majuli,Uttar Kamalabari,BHNE2021,Dakhinpath,26,0,26,,,
P1,N.Purvottar,Uppar Assam-02,Majuli,Uttar Kamalabari,BHNE2022,Bhogpur,25,0,25,,,
P1,N.Purvottar,Uppar Assam-02,Majuli,Uttar Kamalabari,BHNE2023,Awaniati,24,1,25,,,
P1,N.Purvottar,Uppar Assam-02,Majuli,Dhakuakhana,BHNE2031,Bokulguri,24,0,24,,,
P1,N.Purvottar,Uppar Assam-02,Majuli,Dhakuakhana,BHNE2032,Bashudev,26,0,26,,,
P1,N.Purvottar,Uppar Assam-02,Majuli,Dhakuakhana,BHNE2033,Dangdhora,28,0,28,,,
P1,N.Purvottar,Uppar Assam-02,Golaghat,Golaghat,BHNE1011,Morongi,16,4,20,,,
P1,N.Purvottar,Uppar Assam-02,Golaghat,Golaghat,BHNE1012,Merapani,20,1,21,,,
P1,N.Purvottar,Uppar Assam-02,Golaghat,Dhansiri,BHNE1024,Koroighat,3,17,20,,,
P1,N.Purvottar,Uppar Assam-02,Golaghat,Dhansri,BHNE1021,Barpathar,13,7,20,,,
P1,N.Purvottar,Uppar Assam-02,Golaghat,Dhansri,BHNE1022,Sarupathar,17,3,20,,,
P1,N.Purvottar,Uppar Assam-02,Golaghat,Dhansri,BHNE1023,Dergaon,20,0,20,,,
P1,N.Purvottar,Uppar Assam-02,Golaghat,Bokakhat,BHNE1031,Numoligarh,20,0,20,,,
P1,N.Purvottar,Uppar Assam-02,Golaghat,Bokakhat,BHNE1032,Bokakhat,18,2,20,,,
P1,N.Purvottar,Uppar Assam-02,Golaghat,Bokakhat,BHNE1033,Uriamghat,20,0,20,,,
P1,N.Purvottar,Arunachal Pradesh,East Arunachal-1,Upper Siyang,BHNE2111,Yingkiong,15,0,15,,,
P1,N.Purvottar,Arunachal Pradesh,East Arunachal-1,Upper Siyang,BHNE2112,Tuting,15,0,15,,,
P1,N.Purvottar,Arunachal Pradesh,East Arunachal-1,Upper Siyang,BHNE2113,Mariyang,15,0,15,,,
P1,N.Purvottar,Arunachal Pradesh,East Arunachal-1,Upper Siyang,BHNE2114,Geku,15,0,15,,,
P1,N.Purvottar,Arunachal Pradesh,East Arunachal-1,Upper Siyang,BHNE2115,Pagi Bote,15,0,15,,,
P1,N.Purvottar,Arunachal Pradesh,East Arunachal-1,Upper Siyang,BHNE2116,Kaying,14,0,14,,,
P1,N.Purvottar,Arunachal Pradesh,East Arunachal-1,Upper Siyang,BHNE2117,Rumgong,15,0,15,,,
P1,N.Purvottar,Arunachal Pradesh,East Arunachal-1,Upper Siyang,BHNE2118,Boleng,14,1,15,,,
P1,N.Purvottar,Arunachal Pradesh,East Arunachal-1,East Siang,BHNE2121,Kamba,15,0,15,,,
P1,N.Purvottar,Arunachal Pradesh,East Arunachal-1,East Siang,BHNE2122,Aalo,15,0,15,,,
P1,N.Purvottar,Arunachal Pradesh,East Arunachal-1,East Siang,BHNE2123,Pasighat,15,0,15,,,
P1,N.Purvottar,Arunachal Pradesh,East Arunachal-1,East Siang,BHNE2124,Ruksin(Mechka),15,0,15,,,
P1,N.Purvottar,Arunachal Pradesh,East Arunachal-2,Changlang,BHNE2611,Mahadevpur,9,1,10,,,
P1,N.Purvottar,Arunachal Pradesh,East Arunachal-2,Changlang,BHNE2612,Khawji,8,3,11,,,
P1,N.Purvottar,Arunachal Pradesh,East Arunachal-2,Changlang,BHNE2613,Bordumsa,8,5,13,,,
P1,N.Purvottar,Arunachal Pradesh,East Arunachal-2,Changlang,BHNE2614,Diyun,15,0,15,,,
P1,N.Purvottar,Arunachal Pradesh,East Arunachal-2,Changlang,BHNE2615,VijayNagar,0,15,15,,,
P1,N.Purvottar,Arunachal Pradesh,East Arunachal-2,Changlang,BHNE2616,Miao,8,3,11,,,
P1,N.Purvottar,Arunachal Pradesh,West Arunachal-1,Kalriyang,BHNE1811,Sangram,10,2,12,,,
P1,N.Purvottar,Arunachal Pradesh,West Arunachal-1,Kalriyang,BHNE1812,Tagum,10,2,12,,,
P1,N.Purvottar,Arunachal Pradesh,West Arunachal-1,Kalriyang,BHNE1813,Lower Nyapin,11,0,11,,,
P1,N.Purvottar,Arunachal Pradesh,West Arunachal-1,Kalriyang,BHNE1814,Upper Nyapin,11,3,14,,,
P1,N.Purvottar,Arunachal Pradesh,West Arunachal-1,Kalriyang,BHNE1815,Lower Palin,12,2,14,,,
P1,N.Purvottar,Arunachal Pradesh,West Arunachal-1,Kalriyang,BHNE1816,Upper Palin,11,0,11,,,
P1,N.Purvottar,Arunachal Pradesh,West Arunachal-1,Kalriyang,BHNE1817,Upper Koloriang,15,0,15,,,
P1,N.Purvottar,Arunachal Pradesh,West Arunachal-1,Kalriyang,BHNE1818,Lower Koloriang,11,1,12,,,
P1,N.Purvottar,Madhya Assam,Nagaon,Kaliabor,BHNE1311,Jhakhalabandha,20,7,27,,,
P1,N.Purvottar,Madhya Assam,Nagaon,Kaliabor,BHNE1312,Samuguri,19,11,30,,,
P1,N.Purvottar,Madhya Assam,Nagaon,Kaliabor,BHNE1313,Puranigudam,20,5,25,,,
P1,N.Purvottar,Madhya Assam,Nagaon,Jagiroad,BHNE1321,Kathiatoli,22,4,26,,,
P1,N.Purvottar,Madhya Assam,Nagaon,Jagiroad,BHNE1322,Raha,21,9,30,,,
P1,N.Purvottar,Madhya Assam,Nagaon,Jagiroad,BHNE1323,Jagiroad,25,5,30,,,
P1,N.Purvottar,Madhya Assam,Nagaon,Jagiroad,BHNE1331,Mikirveta,29,1,30,,,
P1,N.Purvottar,Madhya Assam,Nagaon,Jagiroad,BHNE1332,Geruwa,29,1,30,,,
P1,N.Purvottar,Madhya Assam,Nagaon,Morigaon,BHNE1333,Batadraba,26,4,30,,,
P1,N.Purvottar,Madhya Assam,Nagaon,Jagiroad,BHNE1324,Lanka,13,10,23,,,
P1,N.Purvottar,Madhya Assam,Tezpur,Balipara,BHNE0511,Bindukuri,20,6,26,,,
P1,N.Purvottar,Madhya Assam,Tezpur,Biswanath,BHNE0521,Charali,29,0,29,,,
P1,N.Purvottar,Madhya Assam,Tezpur,Biswanath,BHNE0522,Balichang,30,0,30,,,
P1,N.Purvottar,Madhya Assam,Tezpur,Biswanath,BHNE0523,Pabhoi,30,0,30,,,
P1,N.Purvottar,Madhya Assam,Tezpur,Balipara,BHNE0531,Itakhola,24,0,24,,,
P1,N.Purvottar,Madhya Assam,Tezpur,Balipara,BHNE0532,Balipara,30,0,30,,,
P1,N.Purvottar,Madhya Assam,Tezpur,Balipara,BHNE0533,Rangapara,18,12,30,,,
P1,N.Purvottar,Madhya Assam,Tezpur,Balipara,BHNE0534,Bhalukpung,30,0,30,,,
P1,N.Purvottar,Madhya Assam,Tezpur,Dhekiajuli,BHNE0541,Sirajuli,30,0,30,,,
P1,N.Purvottar,Madhya Assam,Tezpur,Dhekiajuli,BHNE0542,Singri,30,0,30,,,
P1,N.Purvottar,Madhya Assam,Tezpur,Dhekiajuli,BHNE0543,Thelamara,25,5,30,,,
P1,N.Purvottar,Madhya Assam,Tezpur,Dhekiajuli,BHNE0544,Missamari,30,0,30,,,
P1,N.Purvottar,Madhya Assam,East Karbi Anglong,Diphu,BHNE2211,Diphu,9,15,24,,,
P1,N.Purvottar,Madhya Assam,East Karbi Anglong,Diphu,BHNE2212,Phuloni,23,0,23,,,
P1,N.Purvottar,Madhya Assam,East Karbi Anglong,Diphu,BHNE2213,Bakalia,23,0,23,,,
P1,N.Purvottar,Madhya Assam,East Karbi Anglong,Hamren,BHNE2231,Hidipi,22,8,30,,,
P1,N.Purvottar,Madhya Assam,East Karbi Anglong,Hamren,BHNE2233,Silonijan,24,6,30,,,
P1,N.Purvottar,Madhya Assam,East Karbi Anglong,Somelangso,BHNE2222,Parokhuwa,22,8,30,,,
P1,N.Purvottar,Madhya Assam,East Karbi Anglong,Somelangso,BHNE2223,Dolamara,17,9,26,,,
P1,N.Purvottar,Madhya Assam,East Karbi Anglong,Somelangso,BHNE2221,Somelangso,14,12,26,,,
P1,N.Purvottar,Madhya Assam,West KarbiAnglong,Hamren,BHNE0321,Dongka,13,11,24,,,
P1,N.Purvottar,Madhya Assam,West KarbiAnglong,Hamren,BHNE0322,Hamren,20,4,24,,,
P1,N.Purvottar,Madhya Assam,West KarbiAnglong,Hamren,BHNE0323,Baithalangso,16,8,24,,,
P1,N.Purvottar,Madhya Assam,West KarbiAnglong,Kheroni,BHNE0312,Longjaap,8,16,24,,,
P1,N.Purvottar,Madhya Assam,West KarbiAnglong,Kheroni,BHNE0311,Kheroni,17,7,24,,,
P1,N.Purvottar,Madhya Assam,West KarbiAnglong,Kheroni,BHNE0313,Bhoksong,8,12,20,,,
P1,N.Purvottar,Lower Assam,Goalpara,Lakhipur,BHNE2311,Lakhipur,23,2,25,,,
P1,N.Purvottar,Lower Assam,Goalpara,Lakhipur,BHNE2312,Agia,21,4,25,,,
P1,N.Purvottar,Lower Assam,Goalpara,Lakhipur,BHNE2313,Dudhnoi,23,2,25,,,
P1,N.Purvottar,Lower Assam,Goalpara,Dudhnoi,BHNE2321,Solmari,20,2,22,,,
P1,N.Purvottar,Lower Assam,Goalpara,Dudhnoi,BHNE2322,Jaleswar,20,8,28,,,
P1,N.Purvottar,Lower Assam,Goalpara,Dudhnoi,BHNE2323,Ronjuli,18,11,29,,,
P1,N.Purvottar,Lower Assam,Udalguri,Udalguri,BHNE1711,Mazbat,12,12,24,,,
P1,N.Purvottar,Lower Assam,Udalguri,Udalguri,BHNE1712,Udalguri,11,9,20,,,
P1,N.Purvottar,Lower Assam,Udalguri,Udalguri,BHNE1713,Dimakusi,14,6,20,,,
P1,N.Purvottar,Lower Assam,Udalguri,Udalguri 2,BHNE1741,Orang,17,3,20,,,
P1,N.Purvottar,Lower Assam,Udalguri,Tongla,BHNE1721,Rowta,22,0,22,,,
P1,N.Purvottar,Lower Assam,Udalguri,Tongla,BHNE1722,Bhergaon,13,10,23,,,
P1,N.Purvottar,Lower Assam,Udalguri,Tongla,BHNE1723,Harisinga,19,4,23,,,
P1,N.Purvottar,Lower Assam,Udalguri,Udalguri 2,BHNE1742,Khoirabari,11,11,22,,,
P1,N.Purvottar,Lower Assam,Udalguri,Hatigarh,BHNE1731,Kolaigaon,23,2,25,,,
P1,N.Purvottar,Lower Assam,Udalguri,Hatigarh,BHNE1732,Hatigarh,5,12,17,,,
P1,N.Purvottar,Lower Assam,Udalguri,Hatigarh,BHNE1733,Kopati,13,13,26,,,
P1,N.Purvottar,Lower Assam,Baksa,Tamulpur,BHNE2411,Kumarikata,30,0,30,,,
P1,N.Purvottar,Lower Assam,Baksa,Tamulpur,BHNE2412,Nagrijuli,30,0,30,,,
P1,N.Purvottar,Lower Assam,Baksa,Tamulpur,BHNE2413,Naokata,30,0,30,,,
P1,N.Purvottar,Lower Assam,Baksa,Baganpara,BHNE2421,Goreswar,30,0,30,,,
P1,N.Purvottar,Lower Assam,Baksa,Baganpara,BHNE2423,Musalpur,30,0,30,,,
P1,N.Purvottar,Lower Assam,Baksa,Baganpara,BHNE2422,Tamulpur,30,0,30,,,
P1,N.Purvottar,Lower Assam,Kokrajhar,Gossaigaon,BHNE1111,Saraibil,28,2,30,,,
P1,N.Purvottar,Lower Assam,Kokrajhar,Gossaigaon,BHNE1112,Kochugaon,28,2,30,,,
P1,N.Purvottar,Lower Assam,Kokrajhar,Gossaigaon,BHNE1113,Ramfalbil,23,4,27,,,
P1,N.Purvottar,Lower Assam,Kokrajhar,Karigaon,BHNE1121,Patgaon,28,1,29,,,
P1,N.Purvottar,Lower Assam,Kokrajhar,Karigaon,BHNE1122,Bishmuri,24,6,30,,,
P1,N.Purvottar,Lower Assam,Kokrajhar,Karigaon,BHNE1123,Runikhata,29,1,30,,,
P1,N.Purvottar,Lower Assam,Kokrajhar,Kazigaon,BHNE1131,Kazigaon,29,1,30,,,
P1,N.Purvottar,Lower Assam,Kokrajhar,Kazigaon,BHNE1132,Tipkai,30,0,30,,,
P1,N.Purvottar,Lower Assam,Kokrajhar,Kazigaon,BHNE1133,Bashbari,30,0,30,,,
P1,N.Purvottar,Lower Assam,Kokrajhar,Kajalgaon,BHNE1141,Shantipur,30,0,30,,,
P1,N.Purvottar,Lower Assam,Kokrajhar,Kajalgaon,BHNE1142,Saralpara,29,1,30,,,
P1,N.Purvottar,Lower Assam,Kokrajhar,Kajalgaon,BHNE1143,Silghara,30,0,30,,,
P1,S.Purvottar,Tripura,Dharmanagar,Rajbari,BHNE0711,Kadamtala,16,0,16,,,
P1,S.Purvottar,Tripura,Dharmanagar,Rajbari,BHNE0712,Panisagar,12,7,19,,,
P1,S.Purvottar,Tripura,Dharmanagar,Rajbari,BHNE0713,Padmapur,14,0,14,,,
P1,S.Purvottar,Tripura,Dharmanagar,Kumarghat,BHNE0721,Kailasahar,15,0,15,,,
P1,S.Purvottar,Tripura,Dharmanagar,Kumarghat,BHNE0722,Pecharthal,16,2,18,,,
P1,S.Purvottar,Tripura,Dharmanagar,Kumarghat,BHNE0723,Machmara,12,2,14,,,
P1,S.Purvottar,Tripura,Dharmanagar,Unakoti,BHNE0731,Gournagar,11,5,16,,,
P1,S.Purvottar,Tripura,Dharmanagar,Unakoti,BHNE0732,Fotikroy,11,3,14,,,
P1,S.Purvottar,Tripura,Dharmanagar,Unakoti,BHNE0733,Kanchanpur,20,0,20,,,
P1,S.Purvottar,Tripura,Dharmanagar,Kanchanpur,BHNE0741,Santala,21,0,21,,,
P1,S.Purvottar,Tripura,Dharmanagar,Kanchanpur,BHNE0742,82 Mile,14,2,16,,,
P1,S.Purvottar,Tripura,Dharmanagar,Kanchanpur,BHNE0743,Damcharra,20,0,20,,,
P1,S.Purvottar,Tripura,Ambasa,Ambassa,BHNE1911,Kulai,14,1,15,,,
P1,S.Purvottar,Tripura,Ambasa,Ambassa,BHNE1912,Salama,15,0,15,,,
P1,S.Purvottar,Tripura,Ambasa,Ambassa,BHNE1913,Kamalpur,18,0,18,,,
P1,S.Purvottar,Tripura,Ambasa,Manu,BHNE1921,Nalkata,18,0,18,,,
P1,S.Purvottar,Tripura,Ambasa,Manu,BHNE1922,Manu,10,0,10,,,
P1,S.Purvottar,Tripura,Ambasa,Manu,BHNE1923,Chaumanu,17,0,17,,,
P1,S.Purvottar,Tripura,Ambasa,Mungiakami,BHNE1931,Mungiakami,8,0,8,,,
P1,S.Purvottar,Tripura,Ambasa,Mungiakami,BHNE1932,Teliamura,18,0,18,,,
P1,S.Purvottar,Tripura,Ambasa,Mungiakami,BHNE1933,Gandacherra,15,1,16,,,
P1,S.Purvottar,Tripura,Udaipur,Rajarbag,BHNE2811,Matabari,16,0,16,,,
P1,S.Purvottar,Tripura,Udaipur,Rajarbag,BHNE2812,Amarpur,16,0,16,,,
P1,S.Purvottar,Tripura,Udaipur,Rajarbag,BHNE2813,Bagma,17,3,20,,,
P1,S.Purvottar,Manipur Up,Imphal West,Kakching,BHNE0911,Thoubal,20,0,20,,,
P1,S.Purvottar,Manipur Up,Imphal West,Kakching,BHNE0912,Kakching,13,7,20,,,
P1,S.Purvottar,Manipur Up,Imphal West,Kakching,BHNE0913,Langmeidong,24,0,24,,,
P1,S.Purvottar,Manipur Up,Imphal West,Bishnupur,BHNE0921,Kumbi,16,9,25,,,
P1,S.Purvottar,Manipur Up,Imphal West,Bishnupur,BHNE0922,Moirang,13,7,20,,,
P1,S.Purvottar,Manipur Up,Imphal West,Bishnupur,BHNE0923,Bishnupur,16,4,20,,,
P1,S.Purvottar,Manipur Up,Imphal West,Mayailambi,BHNE0931,Nongmaikhong,13,4,17,,,
P1,S.Purvottar,Manipur Up,Imphal West,Mayailambi,BHNE0932,Uchiwa,21,0,21,,,
P1,S.Purvottar,Manipur Up,Imphal West,Mayailambi,BHNE0933,Mayangimphal,20,0,20,,,
P1,S.Purvottar,Manipur Up,Imphal West,Andro,BHNE0942,Andro,20,0,20,,,
P1,S.Purvottar,Manipur Up,Imphal West,Nambol,BHNE0951,Nambol,11,9,20,,,
P1,S.Purvottar,Manipur Up,Imphal West,Nambol,BHNE0952,Maklang,14,6,20,,,
P1,S.Purvottar,Manipur Up,Imphal West,Nambol,BHNE0953,Thanga,13,5,18,,,
P1,S.Purvottar,Manipur Up,Imphal East,Keirao,BHNE2511,Keirao,24,1,25,,,
P1,S.Purvottar,Manipur Up,Imphal East,Keirao,BHNE2512,Khundrakpam,22,3,25,,,
P1,S.Purvottar,Manipur Up,Imphal East,Keirao,BHNE2513,Kshetrigao,18,7,25,,,
P1,S.Purvottar,Manipur Up,Imphal East,Sekmai,BHNE2521,Sekmai,22,0,22,,,
P1,S.Purvottar,Manipur Up,Imphal East,Sekmai,BHNE2522,Heingang,18,2,20,,,
P1,S.Purvottar,Manipur Up,Imphal East,Sekmai,BHNE2523,Lamlai,25,0,25,,,
P1,S.Purvottar,Manipur Up,Senapati,Kangpokpi,BHNE1211,Tispari,8,0,8,,,
P1,S.Purvottar,Manipur Up,Senapati,Kangpokpi,BHNE1212,Charhajare,7,0,7,,,
P1,S.Purvottar,Manipur Up,Senapati,Kangpokpi,BHNE1213,Kalapahar,7,0,7,,,
P1,S.Purvottar,Manipur Up,Senapati,Kangpokpi,BHNE1214,Toribari,7,0,7,,,
P1,S.Purvottar,Manipur Up,Senapati,Kangpokpi,BHNE1215,Ekou,7,0,7,,,
P1,S.Purvottar,Manipur Up,Senapati,Kangpokpi,BHNE1216,Molkon,7,0,7,,,
P1,S.Purvottar,Manipur Up,Senapati,Irang,BHNE1221,Gorkha Harup,7,0,7,,,
P1,S.Purvottar,Manipur Up,Senapati,Irang,BHNE1222,Gorkha Tapon,7,0,7,,,
P1,S.Purvottar,Manipur Up,Senapati,Irang,BHNE1223,Poudel Basti,7,0,7,,,
P1,S.Purvottar,Manipur Up,Senapati,Irang,BHNE1224,Manedara,8,0,8,,,
P1,S.Purvottar,Manipur Up,Senapati,Irang,BHNE1225,Panikheti,8,0,8,,,
P1,S.Purvottar,Manipur Up,Senapati,Irang,BHNE1226,Bishwanath,8,0,8,,,
P1,S.Purvottar,Borakghati,Hailakandi,Hailakandi,BHNE1511,Monacherra,14,5,19,,,
P1,S.Purvottar,Borakghati,Hailakandi,Hailakandi,BHNE1512,Lala,22,7,29,,,
P1,S.Purvottar,Borakghati,Hailakandi,Kathlichera,BHNE1513,Katlicherra,13,10,23,,,
P1,S.Purvottar,Borakghati,Hailakandi,Katlichara,BHNE1521,Ghormura,11,8,19,,,
P1,S.Purvottar,Borakghati,Hailakandi,Kathlichera,BHNE1522,Lalachera,19,8,27,,,
P1,S.Purvottar,Borakghati,Hailakandi,Hailakandi,BHNE1514,Algapur,15,13,28,,,
P1,S.Purvottar,Borakghati,Hailakandi,Hailakandi,BHNE1522,Kalachera,15,10,25,,,
P1,S.Purvottar,Borakghati,Hailakandi,Hailakandi,BHNE1523,Monipur,18,7,25,,,
P1,S.Purvottar,Barakghati,Karimganj,Patharkhandi,BHNE0411,Nilambazar,20,0,20,,,
P1,S.Purvottar,Barakghati,Karimganj,Patharkhandi,BHNE0412,Sonakhira,28,0,28,,,
P1,S.Purvottar,Barakghati,Karimganj,Patharkhandi,BHNE0413,Bazarichara,22,0,22,,,
P1,S.Purvottar,Barakghati,Karimganj,Patharkhandi,BHNE0414,Lowairpoa,20,0,20,,,
P1,S.Purvottar,Barakghati,Karimganj,R.K.Nagar,BHNE0423,Kadamtala,20,7,27,,,
P1,S.Purvottar,Barakghati,Karimganj,Karimganj,BHNE0431,Kamamadhu,20,9,29,,,
P1,S.Purvottar,Barakghati,Karimganj,Karimganj,BHNE0432,Anandpur,17,10,27,,,
P1,S.Purvottar,Barakghati,Karimganj,Karimganj,BHNE0433,Bazarghat,15,8,23,,,
P1,S.Purvottar,Barakghati,Karimganj,Karimganj,BHNE0434,Kaliganj,13,13,26,,,
P1,S.Purvottar,Barakghati,Karimganj,Karimganj,BHNE0435,Dullabcherra,13,17,30,,,
P1,S.Purvottar,Barakghati,Silchar,Udharbond,BHNE0211,Udharbond,25,0,25,,,
P1,S.Purvottar,Barakghati,Silchar,Udharbond,BHNE0212,Dudpatil,21,0,21,,,
P1,S.Purvottar,Barakghati,Silchar,Udharbond,BHNE0213,Lakhipur,22,0,22,,,
P1,S.Purvottar,Barakghati,Silchar,Udharbond,BHNE0214,Salganga,14,0,14,,,
P1,S.Purvottar,Barakghati,Silchar,Kalain,BHNE0221,Kalain,26,0,26,,,
P1,S.Purvottar,Barakghati,Silchar,Kalain,BHNE0222,Boleshwar,26,0,26,,,
P1,S.Purvottar,Barakghati,Silchar,Kalain,BHNE0223,Borkhola,30,0,30,,,
P1,S.Purvottar,Barakghati,Silchar,Kalain,BHNE0224,Katigora,25,0,25,,,
P1,S.Purvottar,Barakghati,Silchar,Dwarbond,BHNE0231,Dwarbond,23,0,23,,,
P1,S.Purvottar,Barakghati,Silchar,Dwarbond,BHNE0232,Dholai,17,0,17,,,
